Node Number	X Location (m)	Y Location (m)	Z Location (m)	
2239	2.4354e-003	-1.5733e-002	0.	
2240	-6.0841e-003	-4.9596e-003	0.	
2241	-2.1201e-003	1.4268e-002	0.	
2242	-1.9839e-004	1.3551e-002	0.	
2243	1.1708e-002	1.3266e-002	0.	
2244	2.7078e-003	2.3798e-002	0.	
2245	3.1032e-003	2.2211e-002	0.	
2246	3.2256e-003	2.0636e-002	0.	
2247	1.5697e-002	-3.7727e-003	0.	
2248	1.2414e-002	-8.8111e-003	0.	
2249	1.3976e-002	-1.0988e-002	0.	
2250	1.3058e-002	-9.7816e-003	0.	
2251	1.4965e-002	-2.0813e-003	0.	
2252	1.4597e-002	-3.6386e-003	0.	
2253	1.4134e-002	-5.6443e-003	0.	
2254	1.631e-002	-3.5847e-003	0.	
2255	-8.7422e-003	1.6005e-002	0.	
2256	-7.1345e-003	1.4262e-002	0.	
2257	-7.7388e-003	1.5119e-002	0.	
2258	-9.3146e-003	1.5169e-002	0.	
2259	-5.2282e-003	1.5137e-002	0.	
2260	-6.7352e-003	1.5123e-002	0.	
2261	5.7813e-003	2.3811e-002	0.	
2262	-1.2762e-002	-1.368e-002	0.	
2263	-1.1541e-002	-1.6739e-002	0.	
2264	-1.0424e-002	1.1304e-002	0.	
2265	-4.0924e-003	1.7576e-002	0.	
2266	-1.1431e-002	6.7377e-003	0.	
2267	1.6273e-002	3.6933e-003	0.	
2268	1.6068e-002	4.4683e-003	0.	
2269	1.7648e-002	4.6577e-003	0.	
2270	1.7589e-002	2.9719e-003	0.	
2271	-1.1488e-002	-3.2532e-003	0.	
2272	1.2926e-002	1.3572e-002	0.	
2273	1.2746e-002	1.2071e-002	0.	
2274	-6.702e-003	-1.2641e-002	0.	
2275	-1.1145e-002	-1.489e-002	0.	
2276	-3.8808e-003	-1.7805e-002	0.	
2277	2.2008e-002	-1.0701e-002	0.	
2278	-1.5839e-002	-3.031e-003	0.	
2279	-4.9224e-003	-2.2291e-002	0.	
2280	-5.6869e-003	-2.0388e-002	0.	
2281	-4.5725e-003	-2.0887e-002	0.	
2282	-5.8003e-003	-2.1962e-002	0.	
2283	-1.5558e-002	3.8909e-005	0.	
2284	-1.6641e-002	2.6421e-004	0.	
2285	-2.0998e-002	3.8962e-003	0.	
2286	1.3719e-002	-3.8252e-003	0.	
2287	-2.2556e-002	9.7258e-003	0.	
2288	1.962e-002	-3.1095e-003	0.	
2289	4.8807e-003	6.326e-003	0.	
2290	-2.121e-002	-1.1425e-002	0.	
2291	6.8062e-003	2.6545e-004	0.	
2292	2.0645e-002	7.8252e-003	0.	
2293	-3.6976e-003	-1.2351e-002	0.	
2294	1.1265e-002	-9.8802e-003	0.	
2295	-1.1279e-002	8.9472e-004	0.	
2296	-1.3138e-002	6.2207e-003	0.	
2297	-1.5085e-002	6.3768e-003	0.	
2298	-1.3989e-002	5.2541e-003	0.	
2299	-1.4741e-002	3.4429e-003	0.	
2300	1.6554e-002	3.6822e-005	0.	
2301	7.7138e-003	2.17e-002	0.	
2302	-1.6053e-002	-1.6154e-002	0.	
2303	2.1114e-002	-6.2629e-003	0.	
2304	2.0264e-002	-5.3485e-003	0.	
2305	1.3602e-002	1.4806e-002	0.	
2306	-1.646e-002	8.2654e-003	0.	
2307	-1.7393e-002	8.3766e-003	0.	
2308	-1.6104e-002	7.4787e-003	0.	
2309	-1.5811e-002	9.0157e-003	0.	
2310	-5.2961e-003	-1.7879e-002	0.	
2311	-6.9566e-003	-1.7498e-002	0.	
2312	-6.1494e-003	-1.9356e-002	0.	
2313	-5.0388e-003	-1.6703e-002	0.	
2314	-1.5861e-002	5.7083e-003	0.	
2315	4.018e-003	3.1993e-003	0.	
2316	7.0004e-003	1.0962e-002	0.	
2317	8.3991e-003	1.2757e-002	0.	
2318	1.0554e-002	8.5145e-003	0.	
2319	1.1662e-002	7.4228e-003	0.	
2320	6.295e-003	1.0428e-002	0.	
2321	6.0097e-003	1.3492e-002	0.	
2322	9.5055e-003	9.6632e-003	0.	
2323	-9.7584e-003	7.0375e-004	0.	
2324	1.0033e-003	4.8592e-003	0.	
2325	-1.0522e-002	-5.0226e-003	0.	
2326	-1.2697e-002	-3.6425e-003	0.	
2327	-9.0531e-003	2.0634e-004	0.	
2328	-1.2732e-002	-6.7427e-003	0.	
2329	-1.0352e-002	-2.0759e-003	0.	
2330	-1.7213e-002	1.6829e-002	0.	
2331	-5.32e-003	-2.3568e-002	0.	
2332	-5.8602e-004	4.9572e-003	0.	
2333	4.9568e-004	6.0332e-003	0.	
2334	1.8483e-002	-6.3769e-004	0.	
2335	2.3734e-002	3.6731e-003	0.	
2336	-1.6718e-003	-1.0477e-002	0.	
2337	-6.6548e-004	-1.005e-002	0.	
2338	-9.093e-003	-1.0907e-002	0.	
2339	-7.1206e-003	-1.1793e-002	0.	
2340	-6.9294e-003	-8.7482e-003	0.	
2341	-6.7829e-003	-7.1681e-003	0.	
2342	-2.5064e-003	-8.8421e-003	0.	
2343	-2.5872e-003	-1.0403e-002	0.	
2344	2.5101e-004	-1.0125e-002	0.	
2345	-6.68e-003	-5.5922e-003	0.	
2346	-7.0409e-003	-1.0754e-002	0.	
2347	-4.1273e-003	-1.1068e-002	0.	
2348	-1.6855e-002	-1.3397e-003	0.	
2349	-1.8014e-002	-2.3504e-003	0.	
2350	-1.9299e-002	2.0394e-003	0.	
2351	-4.5762e-003	2.3685e-002	0.	
2352	-1.1926e-002	-5.3127e-003	0.	
2353	-1.427e-003	-1.8006e-002	0.	
2354	-1.3715e-004	-1.8463e-002	0.	
2355	5.6608e-004	-1.9779e-002	0.	
2356	-4.1448e-004	-1.7406e-002	0.	
2357	6.503e-003	-9.352e-004	0.	
2358	-8.7386e-003	-1.5516e-002	0.	
2359	-9.7573e-003	-1.5682e-002	0.	
2360	9.6535e-003	6.3593e-003	0.	
2361	-6.4756e-003	-1.9848e-002	0.	
2362	-6.6533e-003	-2.1528e-002	0.	
2363	-6.6741e-003	-2.3534e-002	0.	
2364	1.4189e-002	8.0865e-003	0.	
2365	1.3252e-002	9.6548e-003	0.	
2366	1.2537e-002	1.0486e-002	0.	
2367	1.2294e-002	8.9855e-003	0.	
2368	1.1727e-002	-1.4343e-002	0.	
2369	9.1755e-003	-1.8108e-002	0.	
2370	7.8578e-003	-1.695e-002	0.	
2371	1.9893e-002	-1.3671e-002	0.	
2372	-5.1201e-003	1.5997e-002	0.	
2373	-1.4868e-002	8.9298e-003	0.	
2374	6.8686e-003	2.9511e-003	0.	
2375	7.0382e-003	5.4509e-003	0.	
2376	1.4e-002	1.8756e-002	0.	
2377	1.0916e-002	-7.8752e-003	0.	
2378	-7.0727e-004	2.0857e-002	0.	
2379	2.3685e-003	7.4363e-003	0.	
2380	3.8115e-003	7.6846e-003	0.	
2381	-1.2896e-002	1.6544e-002	0.	
2382	-1.171e-002	1.4576e-002	0.	
2383	-1.241e-002	1.5642e-002	0.	
2384	-1.0881e-002	1.5205e-002	0.	
2385	1.0713e-002	1.1726e-002	0.	
2386	1.9218e-002	-1.1165e-002	0.	
2387	-7.3157e-005	2.3097e-002	0.	
2388	1.4876e-002	1.752e-002	0.	
2389	1.5995e-002	1.6506e-002	0.	
2390	1.9168e-002	6.3585e-003	0.	
2391	-3.1565e-003	-2.2008e-002	0.	
2392	-1.9733e-003	-2.1021e-002	0.	
2393	3.7902e-003	5.2514e-003	0.	
2394	1.1985e-002	-1.5495e-002	0.	
2395	-1.9725e-002	-3.7906e-003	0.	
2396	-1.4318e-002	1.1789e-002	0.	
2397	-1.2813e-002	1.1832e-002	0.	
2398	-1.097e-004	1.6198e-002	0.	
2399	-1.7868e-002	-4.3803e-003	0.	
2400	1.767e-002	6.2175e-003	0.	
2401	1.3711e-002	4.7594e-003	0.	
2402	-1.9719e-002	1.2705e-002	0.	
2403	1.2014e-002	1.2408e-002	0.	
2404	9.7863e-003	1.7817e-002	0.	
2405	-9.4594e-004	1.9986e-002	0.	
2406	-1.973e-002	5.5672e-003	0.	
2407	-1.9447e-002	7.0732e-003	0.	
2408	-1.5357e-002	-1.2392e-003	0.	
2409	-1.6419e-002	-2.3529e-003	0.	
2410	1.7309e-002	1.4641e-002	0.	
2411	-1.3832e-002	-9.8147e-003	0.	
2412	-7.6532e-003	8.8927e-003	0.	
2413	-8.4123e-003	7.5638e-003	0.	
2414	-2.1506e-002	-1.6995e-003	0.	
2415	-1.1179e-002	-2.0092e-002	0.	
2416	9.3572e-003	1.551e-002	0.	
2417	1.124e-002	-2.1229e-002	0.	
2418	1.1789e-002	-2.0393e-002	0.	
2419	-5.9185e-003	-1.4915e-002	0.	
2420	-4.5886e-003	1.8416e-002	0.	
2421	-1.6801e-002	-1.5305e-002	0.	
2422	1.5705e-003	2.135e-004	0.	
2423	2.0903e-003	-8.4608e-004	0.	
2424	3.6624e-003	-1.2199e-003	0.	
2425	1.3282e-002	-1.1881e-002	0.	
2426	9.8055e-003	7.9438e-003	0.	
2427	1.507e-002	1.4135e-002	0.	
2428	-2.0985e-002	9.8457e-003	0.	
2429	1.1495e-002	9.4647e-003	0.	
2430	1.3473e-002	-8.1175e-003	0.	
2431	5.7681e-003	2.1749e-003	0.	
2432	-1.3572e-002	1.0448e-003	0.	
2433	-1.4614e-002	-1.9115e-003	0.	
2434	-1.2748e-002	5.1921e-004	0.	
2435	-1.3634e-002	-6.7182e-004	0.	
2436	-1.4142e-002	1.0823e-003	0.	
2437	-1.2841e-002	7.449e-003	0.	
2438	-1.4214e-002	9.6929e-003	0.	
2439	-2.3083e-002	4.5391e-003	0.	
2440	1.9147e-003	1.1323e-002	0.	
2441	3.0968e-003	1.1983e-002	0.	
2442	2.1148e-003	1.082e-002	0.	
2443	1.1998e-003	1.2059e-002	0.	
2444	-8.3516e-003	5.0323e-003	0.	
2445	-7.8408e-003	6.5144e-003	0.	
2446	2.0078e-002	-2.3496e-004	0.	
2447	2.0892e-002	1.2238e-003	0.	
2448	-2.4042e-002	-1.9125e-003	0.	
2449	1.7362e-002	-1.5083e-002	0.	
2450	8.3237e-003	-2.5414e-003	0.	
2451	-1.0003e-002	2.0153e-002	0.	
2452	-1.2505e-002	-5.302e-003	0.	
2453	-1.3479e-002	-4.1647e-003	0.	
2454	-1.8827e-002	-1.3966e-002	0.	
2455	-2.8818e-003	2.2382e-002	0.	
2456	-3.3965e-003	2.4295e-002	0.	
2457	1.728e-002	-4.1347e-003	0.	
2458	8.9994e-003	-2.276e-002	0.	
2459	1.1836e-002	-1.9163e-002	0.	
2460	1.294e-002	-1.9394e-002	0.	
2461	5.6672e-004	-1.8941e-002	0.	
2462	5.5667e-003	-1.6005e-002	0.	
2463	4.8844e-003	-1.733e-002	0.	
2464	2.3498e-003	-1.7495e-002	0.	
2465	4.3074e-003	-1.286e-002	0.	
2466	4.2754e-003	-1.8667e-002	0.	
2467	-1.4391e-002	6.8547e-003	0.	
2468	-1.7821e-002	6.2473e-003	0.	
2469	1.6331e-002	1.7562e-002	0.	
2470	1.1661e-002	1.8191e-002	0.	
2471	1.6327e-002	-1.6291e-002	0.	
2472	1.3697e-002	1.1777e-002	0.	
2473	1.3941e-002	1.3291e-002	0.	
2474	-8.8912e-003	-1.9227e-002	0.	
2475	-1.6624e-002	9.5919e-003	0.	
2476	2.487e-003	5.0833e-003	0.	
2477	-2.1172e-002	2.6425e-003	0.	
2478	1.3868e-002	-1.3464e-002	0.	
2479	-2.0871e-004	2.4046e-002	0.	
2480	2.31e-002	6.8877e-003	0.	
2481	-2.0166e-002	7.9714e-003	0.	
2482	2.1447e-002	9.334e-003	0.	
2483	1.1599e-002	1.713e-002	0.	
2484	8.5496e-003	2.1291e-002	0.	
2485	1.8569e-002	1.4435e-002	0.	
2486	-2.5334e-003	2.1223e-002	0.	
2487	-1.6552e-003	1.9825e-002	0.	
2488	-1.2558e-002	9.6115e-003	0.	
2489	-1.1159e-002	1.0407e-002	0.	
2490	-1.067e-003	-2.45e-002	0.	
2491	-1.6577e-002	1.7375e-002	0.	
2492	-1.5328e-002	1.6523e-002	0.	
2493	1.4156e-002	1.4161e-002	0.	
2494	2.2149e-002	-9.3705e-003	0.	
2495	-6.8671e-003	9.3154e-003	0.	
2496	2.2169e-002	6.7341e-003	0.	
2497	-3.0631e-003	1.7906e-002	0.	
2498	2.0754e-002	-1.3763e-003	0.	
2499	-6.4633e-003	2.3295e-002	0.	
2500	1.8637e-002	-1.5937e-002	0.	
2501	1.2453e-002	8.0297e-003	0.	
2502	-1.0616e-002	2.1564e-002	0.	
2503	-7.2581e-003	1.0268e-002	0.	
2504	1.2636e-002	-2.1e-002	0.	
2505	-9.6325e-004	2.1387e-002	0.	
2506	1.4989e-002	1.0936e-002	0.	
2507	1.543e-002	1.1838e-002	0.	
2508	1.6291e-002	1.0638e-002	0.	
2509	-1.0035e-003	1.3467e-002	0.	
2510	-2.3322e-002	7.5421e-003	0.	
2511	-3.2685e-003	1.8694e-002	0.	
2512	2.1795e-002	1.8118e-003	0.	
2513	1.4856e-002	-1.6174e-002	0.	
2514	-8.4792e-004	-2.3085e-002	0.	
2515	1.8369e-002	3.694e-004	0.	
2516	-1.9016e-002	9.29e-003	0.	
2517	1.1555e-002	1.1564e-002	0.	
2518	-2.4086e-002	4.1481e-003	0.	
2519	2.2179e-002	1.0212e-002	0.	
2520	1.4865e-002	8.5149e-003	0.	
2521	1.4047e-002	-1.865e-002	0.	
2522	-2.2991e-002	3.1767e-003	0.	
2523	1.4811e-002	-6.5969e-003	0.	
2524	2.2255e-002	-3.7109e-004	0.	
2525	3.012e-004	-1.3862e-002	0.	
2526	2.6775e-003	-1.1603e-002	0.	
2527	-7.0004e-004	-1.3176e-002	0.	
2528	-3.8438e-003	-1.5117e-002	0.	
2529	-4.3749e-004	-1.4771e-002	0.	
2530	-9.9709e-003	2.7551e-003	0.	
2531	-1.8327e-002	-1.1836e-002	0.	
2532	-1.5563e-002	-8.9129e-003	0.	
2533	-1.9441e-003	-1.8718e-002	0.	
2534	1.3232e-003	-6.0575e-003	0.	
2535	2.2523e-004	-5.0945e-003	0.	
2536	4.9926e-004	-6.6975e-003	0.	
2537	-1.1943e-003	1.2196e-003	0.	
2538	-1.0414e-003	1.965e-005	0.	
2539	-2.4855e-003	5.58e-004	0.	
2540	-2.2285e-002	-1.0159e-002	0.	
2541	9.9345e-003	-1.0066e-002	0.	
2542	-6.2435e-003	1.0174e-002	0.	
2543	4.5337e-003	-8.4009e-004	0.	
2544	-8.0919e-003	-2.3993e-003	0.	
2545	-2.074e-002	-5.7698e-003	0.	
2546	1.8115e-002	8.6786e-003	0.	
2547	1.717e-002	9.8071e-003	0.	
2548	-8.0802e-003	-1.4418e-002	0.	
2549	3.1417e-003	-5.4923e-003	0.	
2550	-3.0192e-003	2.0173e-002	0.	
2551	-9.0047e-003	1.0954e-002	0.	
2552	3.2922e-003	1.5123e-003	0.	
2553	3.8397e-003	-1.8731e-002	0.	
2554	3.0474e-003	-1.7183e-002	0.	
2555	1.8291e-002	2.426e-003	0.	
2556	-1.2926e-002	8.3499e-003	0.	
2557	-1.927e-002	-1.0285e-002	0.	
2558	-1.7322e-003	8.5867e-003	0.	
2559	1.6807e-002	-7.1768e-003	0.	
2560	1.5158e-002	-1.7304e-002	0.	
2561	1.8167e-003	-1.3534e-002	0.	
2562	2.2638e-002	1.6476e-003	0.	
2563	-8.3213e-003	-2.2938e-002	0.	
2564	3.8534e-003	-4.2179e-003	0.	
2565	-8.6357e-003	9.0594e-003	0.	
2566	3.7944e-003	1.0426e-002	0.	
2567	4.3129e-003	1.0454e-002	0.	
2568	2.8523e-003	1.0479e-002	0.	
2569	1.7757e-002	-9.5077e-003	0.	
2570	1.9121e-002	-1.0346e-002	0.	
2571	1.9315e-002	8.1072e-003	0.	
2572	3.5718e-003	-3.777e-003	0.	
2573	1.802e-002	4.2308e-003	0.	
2574	-7.7234e-003	-7.8597e-003	0.	
2575	-7.9075e-003	-9.3275e-003	0.	
2576	5.3583e-003	-1.9334e-002	0.	
2577	-1.0539e-002	-3.9074e-004	0.	
2578	-5.5142e-003	8.9786e-003	0.	
2579	-1.1331e-002	1.3749e-002	0.	
2580	-1.0734e-002	1.2951e-002	0.	
2581	-1.0521e-002	1.4472e-002	0.	
2582	-8.8936e-003	1.4377e-002	0.	
2583	-1.4873e-002	1.1292e-002	0.	
2584	-1.8512e-002	-1.294e-002	0.	
2585	6.7631e-003	-1.5252e-002	0.	
2586	-1.111e-002	-2.1562e-002	0.	
2587	1.892e-002	-1.9577e-003	0.	
2588	1.1619e-002	-1.4803e-002	0.	
2589	-2.1797e-002	9.8056e-003	0.	
2590	-1.1808e-003	-1.6026e-003	0.	
2591	-9.6492e-003	-1.1435e-002	0.	
2592	-4.5228e-003	-1.2711e-002	0.	
2593	5.9257e-003	6.6898e-003	0.	
2594	2.0812e-002	-1.2885e-002	0.	
2595	-6.178e-003	-7.5291e-004	0.	
2596	-7.6074e-003	-1.3162e-003	0.	
2597	-8.8899e-003	5.5422e-003	0.	
2598	-1.0332e-002	5.6894e-003	0.	
2599	-1.7883e-002	-1.6586e-002	0.	
2600	-5.1055e-003	1.7939e-002	0.	
2601	1.2196e-002	-1.66e-002	0.	
2602	-5.8016e-003	1.9797e-002	0.	
2603	-1.9453e-003	2.2644e-002	0.	
2604	1.466e-002	1.2096e-002	0.	
2605	-1.8951e-002	1.4762e-002	0.	
2606	6.6009e-003	-2.3415e-002	0.	
2607	-1.7154e-002	-2.4625e-003	0.	
2608	1.5886e-002	-1.874e-002	0.	
2609	-6.1698e-003	-1.0889e-002	0.	
2610	1.3985e-002	-9.5088e-003	0.	
2611	1.3877e-002	-8.7915e-003	0.	
2612	-6.0382e-003	-6.3418e-003	0.	
2613	-4.7343e-003	-5.496e-003	0.	
2614	-1.8132e-003	1.7889e-002	0.	
2615	-2.3806e-002	-5.6319e-003	0.	
2616	4.9859e-003	4.1918e-003	0.	
2617	1.6332e-002	1.1924e-002	0.	
2618	1.1126e-002	-1.2019e-002	0.	
2619	2.8688e-003	1.6867e-002	0.	
2620	3.8037e-003	1.6526e-002	0.	
2621	2.6429e-003	1.5393e-002	0.	
2622	2.4268e-003	1.7103e-002	0.	
2623	4.4708e-003	1.8951e-002	0.	
2624	-9.2012e-003	-1.7432e-002	0.	
2625	9.2167e-003	2.2593e-002	0.	
2626	-1.9565e-002	-1.147e-002	0.	
2627	-7.2563e-003	8.4589e-003	0.	
2628	1.6187e-002	1.4327e-002	0.	
2629	-1.7136e-002	-1.3216e-002	0.	
2630	-1.1426e-002	-7.6694e-004	0.	
2631	-1.1953e-002	5.2908e-004	0.	
2632	1.363e-002	3.1655e-003	0.	
2633	1.5042e-002	2.0411e-003	0.	
2634	2.0342e-002	-1.0623e-002	0.	
2635	-1.4781e-002	-9.927e-003	0.	
2636	5.2246e-003	2.3679e-002	0.	
2637	2.3773e-002	1.3038e-003	0.	
2638	2.5683e-003	-1.9986e-002	0.	
2639	4.2336e-003	2.1895e-002	0.	
2640	-1.1056e-002	4.929e-003	0.	
2641	-8.5183e-003	2.2924e-002	0.	
2642	2.1575e-003	-1.6523e-003	0.	
2643	-3.9351e-003	-1.9175e-002	0.	
2644	-4.0359e-003	-1.9988e-002	0.	
2645	-1.9792e-002	-1.4302e-002	0.	
2646	-4.7309e-003	-9.9484e-003	0.	
2647	-6.106e-003	-8.397e-003	0.	
2648	-1.9218e-002	-5.743e-003	0.	
2649	1.3971e-002	-1.5002e-002	0.	
2650	-4.4414e-003	2.2499e-002	0.	
2651	-6.5968e-004	-3.225e-003	0.	
2652	8.9876e-003	5.9087e-003	0.	
2653	-1.5639e-002	-1.8666e-002	0.	
2654	5.4589e-003	-2.2003e-002	0.	
2655	-4.2051e-003	-1.6992e-002	0.	
2656	6.5834e-003	2.2086e-002	0.	
2657	7.4738e-004	-3.1307e-005	0.	
2658	-2.1203e-002	8.9051e-003	0.	
2659	-7.8819e-003	2.1617e-002	0.	
2660	-1.8479e-002	1.3856e-002	0.	
2661	2.2861e-003	1.9901e-002	0.	
2662	6.3734e-004	-1.1581e-002	0.	
2663	-2.7729e-003	-1.411e-002	0.	
2664	-4.4696e-003	-8.3272e-003	0.	
2665	1.036e-002	-1.3775e-002	0.	
2666	1.0263e-002	-1.4494e-002	0.	
2667	-1.1401e-002	-5.3286e-003	0.	
2668	-2.2846e-002	-8.5475e-004	0.	
2669	-2.2382e-002	-6.5983e-004	0.	
2670	1.3185e-002	-6.8811e-003	0.	
2671	-1.3456e-003	2.2542e-002	0.	
2672	-9.6902e-003	6.5109e-003	0.	
2673	-1.8159e-002	1.2171e-002	0.	
2674	1.3988e-002	-7.0156e-003	0.	
2675	7.9304e-003	-1.4664e-002	0.	
2676	8.221e-003	-1.349e-002	0.	
2677	-3.0278e-003	1.9467e-002	0.	
2678	1.5082e-002	-1.0869e-002	0.	
2679	-1.3412e-002	-5.4456e-003	0.	
2680	-1.3214e-002	-7.7487e-003	0.	
2681	-1.4077e-002	-8.4426e-003	0.	
2682	-1.7667e-002	5.7365e-004	0.	
2683	-1.636e-002	1.3943e-003	0.	
2684	-1.0615e-002	-1.9177e-002	0.	
2685	-1.5394e-002	7.9001e-003	0.	
2686	1.402e-002	1.0854e-002	0.	
2687	-1.8926e-002	-6.2807e-003	0.	
2688	5.5908e-003	-1.4042e-002	0.	
2689	-1.575e-002	-4.4737e-003	0.	
2690	9.9815e-003	2.1804e-002	0.	
2691	-1.8605e-003	-1.2329e-002	0.	
2692	-5.407e-003	2.3676e-002	0.	
2693	1.1442e-002	-1.3546e-002	0.	
2694	1.3415e-002	1.8971e-003	0.	
2695	1.3906e-002	6.6474e-005	0.	
2696	9.8537e-003	4.3254e-003	0.	
2697	1.4339e-002	1.0843e-003	0.	
2698	1.2965e-002	8.1606e-004	0.	
2699	1.445e-002	4.0802e-003	0.	
2700	1.2939e-002	2.3386e-003	0.	
2701	1.4377e-002	-3.0832e-004	0.	
2702	-1.5851e-002	-1.6644e-002	0.	
2703	6.5724e-003	6.2277e-003	0.	
2704	7.492e-003	9.5663e-003	0.	
2705	7.9816e-003	8.3728e-003	0.	
2706	7.3689e-003	7.1145e-003	0.	
2707	6.4508e-003	9.3637e-003	0.	
2708	-1.3029e-002	1.3188e-002	0.	
2709	-4.6004e-003	-2.3008e-002	0.	
2710	1.1373e-002	2.0906e-002	0.	
2711	2.1471e-002	-1.1353e-002	0.	
2712	-5.6263e-003	1.6793e-002	0.	
2713	9.0686e-003	-1.4161e-002	0.	
2714	-3.6889e-003	2.1761e-002	0.	
2715	6.3145e-003	-1.7638e-002	0.	
2716	-2.9669e-003	-1.7853e-002	0.	
2717	1.8549e-002	-1.6113e-003	0.	
2718	1.7162e-002	-2.2582e-003	0.	
2719	1.5775e-002	-6.1919e-003	0.	
2720	1.5974e-002	-4.7861e-003	0.	
2721	-7.2703e-003	2.0861e-002	0.	
2722	-2.0905e-003	2.4369e-002	0.	
2723	-1.1833e-002	-1.388e-002	0.	
2724	-1.365e-002	2.0269e-002	0.	
2725	-1.4742e-003	-3.7505e-004	0.	
2726	-1.2201e-002	2.4027e-003	0.	
2727	-1.2518e-002	4.9079e-003	0.	
2728	-1.0606e-002	8.0094e-003	0.	
2729	8.9686e-003	8.7237e-004	0.	
2730	2.1893e-002	-6.8259e-003	0.	
2731	-2.2094e-002	-3.0203e-003	0.	
2732	-2.0836e-002	-3.3916e-003	0.	
2733	1.7951e-002	-9.0628e-003	0.	
2734	2.4355e-002	-2.3077e-003	0.	
2735	1.1826e-002	1.7259e-003	0.	
2736	-8.209e-003	-1.8008e-002	0.	
2737	-2.1622e-002	1.1476e-002	0.	
2738	8.9506e-003	-3.028e-003	0.	
2739	4.4118e-003	7.538e-004	0.	
2740	4.2002e-003	1.9065e-003	0.	
2741	5.4885e-003	1.157e-003	0.	
2742	2.9746e-003	2.7608e-003	0.	
2743	-5.0347e-003	-1.5488e-002	0.	
2744	-7.4584e-003	-2.3144e-002	0.	
2745	-9.3418e-003	-7.666e-003	0.	
2746	8.492e-004	2.4092e-002	0.	
2747	-2.4209e-002	4.4654e-005	0.	
2748	-3.8902e-003	2.0023e-002	0.	
2749	-4.8427e-003	2.1245e-002	0.	
2750	-1.0142e-002	3.0748e-004	0.	
2751	-1.6667e-002	-1.6785e-002	0.	
2752	-1.7596e-002	-1.5772e-002	0.	
2753	-3.5013e-003	-2.1211e-002	0.	
2754	-2.4925e-003	-2.0204e-002	0.	
2755	-1.1535e-002	1.2224e-002	0.	
2756	6.1994e-003	1.9474e-002	0.	
2757	-1.4252e-002	-4.0355e-003	0.	
2758	1.7968e-002	8.0768e-003	0.	
2759	7.539e-003	1.4982e-002	0.	
2760	7.861e-003	1.3904e-002	0.	
2761	2.2664e-002	-4.3202e-005	0.	
2762	-5.1485e-003	-1.1439e-003	0.	
2763	1.0814e-002	1.3243e-002	0.	
2764	1.2777e-002	-2.0184e-002	0.	
2765	6.0741e-003	2.1669e-002	0.	
2766	-2.2562e-003	9.0557e-003	0.	
2767	-1.2541e-002	-1.7313e-003	0.	
2768	2.1555e-002	1.0209e-002	0.	
2769	-8.6153e-003	-8.3472e-003	0.	
2770	-8.8505e-003	-9.732e-003	0.	
2771	-1.6601e-002	1.6055e-002	0.	
2772	-2.2299e-002	4.3215e-003	0.	
2773	1.6073e-002	-1.4812e-002	0.	
2774	7.5639e-003	1.1696e-003	0.	
2775	7.4459e-003	2.3916e-003	0.	
2776	6.5394e-003	1.314e-003	0.	
2777	-9.5622e-003	-8.3735e-004	0.	
2778	-1.0357e-002	1.9236e-002	0.	
2779	3.899e-003	1.92e-002	0.	
2780	-1.2893e-002	1.3684e-002	0.	
2781	-1.2543e-002	6.4541e-003	0.	
2782	-1.3093e-002	4.9559e-003	0.	
2783	-1.4135e-002	6.3627e-003	0.	
2784	7.6297e-004	-2.2118e-002	0.	
2785	-6.5922e-004	1.4411e-002	0.	
2786	6.7277e-003	1.5589e-002	0.	
2787	7.9719e-003	1.6116e-002	0.	
2788	8.6805e-003	1.3321e-002	0.	
2789	7.4315e-003	1.2979e-002	0.	
2790	8.4279e-003	1.1785e-002	0.	
2791	-7.5028e-003	1.1641e-003	0.	
2792	-7.4739e-003	-2.0907e-002	0.	
2793	5.8624e-003	-2.3601e-002	0.	
2794	-8.6163e-003	-4.8125e-003	0.	
2795	1.1053e-002	1.1442e-003	0.	
2796	1.2824e-002	-1.3758e-003	0.	
2797	9.0863e-003	-1.7165e-003	0.	
2798	8.684e-003	2.0665e-002	0.	
2799	3.4388e-003	-1.9201e-002	0.	
2800	7.3806e-004	-2.3781e-003	0.	
2801	1.4333e-003	2.2834e-002	0.	
2802	8.1082e-003	1.6657e-002	0.	
2803	-9.2741e-003	7.8029e-003	0.	
2804	-1.5243e-002	-1.4176e-002	0.	
2805	-1.6312e-002	-1.4068e-002	0.	
2806	-1.5657e-002	-1.3038e-002	0.	
2807	-1.467e-002	-1.4168e-002	0.	
2808	-1.864e-002	-1.133e-002	0.	
2809	-1.7682e-002	-1.0247e-002	0.	
2810	-1.6692e-002	-1.1512e-002	0.	
2811	-9.2616e-003	-2.2113e-002	0.	
2812	-1.6792e-002	1.4729e-002	0.	
2813	1.0297e-002	-1.6936e-002	0.	
2814	-1.4033e-002	-1.1397e-002	0.	
2815	-1.087e-002	-1.7739e-002	0.	
2816	-2.0876e-002	8.4767e-003	0.	
2817	-4.2951e-003	-5.8807e-003	0.	
2818	1.8568e-003	3.7272e-003	0.	
2819	2.2144e-003	1.5719e-002	0.	
2820	2.1367e-002	-4.4262e-003	0.	
2821	2.0808e-002	1.1906e-002	0.	
2822	1.1013e-002	1.9303e-002	0.	
2823	-1.148e-002	-1.7707e-002	0.	
2824	-2.2605e-002	6.404e-003	0.	
